address,floor,area,rent,price,date,kr_sqm,change,sqm,rooms
Drottninggatan 114 A,2.0,"Vasastan,",2880.0,6450000.0,2019-11-27,97727.0,8.0,66.0,2.0
Drejargatan 6,6.0,"Vasastan,",2275.0,5160000.0,2019-11-27,122857.0,15.0,42.0,2.0
Cardellgatan 3,2.0,"Östermalm - vid Humlegården,",3521.0,7930000.0,2019-11-27,110139.0,2.0,72.0,3.0
Ringvägen 41A,5.0,"Södermalm,",3155.0,4600000.0,2019-11-27,67647.0,16.0,68.0,2.0
John Ericssonsgatan 3,3.0,"Kungsholmen,",2056.0,3700000.0,2019-11-27,102778.0,14.0,36.0,2.0
Kungsklippan 20,7.0,"Kungsholmen,",2518.0,3290000.0,2019-11-27,102813.0,14.0,32.0,2.0
Essinge Brogata 20,1.0,"Lilla Essingen,",2269.0,3025000.0,2019-11-27,75625.0,14.0,40.0,2.0
Linnégatan 20,2.0,"Östermalm,",5113.0,11750000.0,2019-11-27,117500.0,18.0,100.0,4.0
Klippgatan 21,5.0,"Södermalm \ Sofia,",1216.0,2310000.0,2020-03-11,144375.0,30.0,16.0,1.0
Idungatan 9,2.0,"Vasastan Odenplan,",2098.0,8530000.0,2020-03-11,100353.0,13.0,85.0,3.0
Idungatan 3,3.0,"Vasastan,",2385.0,3920000.0,2020-03-11,85217.0,12.0,46.0,1.0
Vikingagatan 22 A,2.0,"Birkastan/Vasastan,",2728.0,9050000.0,2020-03-11,109036.0,17.0,83.0,3.0
Fleminggatan 56,4.0,"Fridhemsplan,",1731.0,4320000.0,2020-03-11,86400.0,15.0,50.0,2.0
Götgatan 97,1.0,"Södermalm Katarina,",164.0,5200000.0,2020-03-11,98113.0,16.0,53.0,2.0
Bellmansgatan 19,3.0,"Södermalm Maria Magdalena,",3744.0,9500000.0,2020-03-11,114458.0,19.0,83.0,3.0
Ola hanssonsgatan 6,4.0,"Kungsholmen,",3216.0,3750000.0,2020-03-11,75000.0,10.0,50.0,2.0
Gävlegatan 7,2.0,"Vasastan - Röda Bergen,",1452.0,3430000.0,2020-03-11,90263.0,7.0,38.0,1.0
Rörstrandsgatan 15,2.0,"Vasastan - Birkastan,",2159.0,4550000.0,2020-03-11,113750.0,15.0,40.0,2.0
Rådmansgatan 59,3.0,"Vasastan - Norrmalm,",2521.0,6200000.0,2020-03-11,105085.0,5.0,59.0,2.0
Lindhagensgatan 145,5.0,"Hornsbergs Strand,",4888.0,8450000.0,2020-03-11,80476.0,6.0,105.0,4.0
Sara Lidmans gata 2,2.0,"Kungsholmen - Hornsbergs Strand,",2812.0,5000000.0,2020-03-11,76923.0,5.0,65.0,2.0
Vidargatan 6,44.0,"Vasastan,",6032.0,15700000.0,2020-03-11,108276.0,8.0,145.0,5.0
Metargatan 13,2.0,"SOFO - Södermalm,",1777.0,3100000.0,2020-03-11,93939.0,11.0,33.0,1.0
Sankt Eriksgatan 52A,57.0,"Kungsholmen/Fridhemsplan,",2716.0,3850000.0,2020-03-10,101316.0,12.0,38.0,2.0
Hälsingegatan 3,3.0,"Vasastan - Odenplan,",1178.0,4835000.0,2020-03-10,142206.0,25.0,34.0,2.0
Västmannagatan 76,3.0,"Vasastan - Odenplan,",4274.0,7550000.0,2020-03-10,92073.0,16.0,82.0,3.0
Hornsgatan 39B,5.0,"Maria,",3688.0,5730000.0,2020-03-10,98793.0,18.0,58.0,2.0
Igeldammsgatan 16,5.0,"Kungsholmen/Fridhemsplan,",2080.0,4050000.0,2020-03-10,109459.0,25.0,37.0,2.0
Upplandsgatan 74,2.0,"Vasastan - Odenplan,",3930.0,11400000.0,2020-03-10,117526.0,18.0,97.0,3.0
Kungsholmsgatan 20 A,1.0,"Kungsholmen/Kungsholmstorg,",3066.0,5580000.0,2020-03-10,94576.0,12.0,59.0,2.0
Döbelnsgatan 47,2.0,"Vasastan - Norrmalm,",1917.0,4160000.0,2020-03-10,118857.0,30.0,35.0,2.0
Roslagsgatan 13,2.0,"Vasastan,",3464.0,8165000.0,2020-03-10,113403.0,21.0,72.0,3.0
Heleneborgsgatan 25C,3.0,"Södermalm - Hornstull,",2077.0,3685000.0,2020-03-10,115156.0,29.0,32.0,2.0
Odengatan 94,2.0,"Vasastan,",2900.0,9260000.0,2020-03-10,114321.0,19.0,81.0,3.0
Torsgatan 58,1.0,"Vasastan,",4144.0,6850000.0,2020-03-10,87821.0,1.0,78.0,3.0
Atterbomsvägen 30,3.0,"Kungsholmen - Fredhäll,",1527.0,2700000.0,2020-03-10,108000.0,35.0,25.0,1.0
Västmannagatan 77,4.0,"Vasastan,",3833.0,9430000.0,2020-03-10,110941.0,18.0,85.0,3.0
Apelbergsgatan 60,3.0,"Vasastan City / Norrmalm,",3179.0,5400000.0,2020-03-10,103846.0,9.0,52.0,2.0
Hälsingehöjden 3,4.0,"Vasastan,",3387.0,6330000.0,2020-03-10,97385.0,21.0,65.0,2.0
Stigbergsgatan 32A,2.0,"Södermalm Sofia,",3100.0,6200000.0,2020-03-09,92537.0,15.0,67.0,3.0
Rödabergsgatan 9A,5.0,"Vasastan,",1694.0,3100000.0,2020-03-09,110714.0,19.0,28.0,1.0
Harry Martinsons gata 9,5.0,"Kungsholmen/Hornsbergs Strand,",4378.0,7950000.0,2020-03-08,77184.0,6.0,103.0,4.0
Wivalliusgatan 11,6.0,"Kungsholmen,",1670.0,2750000.0,2020-03-08,101852.0,11.0,27.0,1.0
Valhallavägen 152A,4.0,"Östermalm Karlaplan,",3604.0,9500000.0,2020-03-07,101064.0,6.0,94.0,4.0
Karlaplan 18,4.0,"Östermalm/Karlaplan,",5317.0,27900000.0,2020-03-07,150000.0,7.0,186.0,5.0
Storgatan 59,2.0,"Östermalm/Strandvägen,",2576.0,6550000.0,2020-03-07,114912.0,10.0,57.0,2.0
Gästrikegatan 8A,1.0,"Vasastan,",5215.0,9100000.0,2020-03-06,102247.0,10.0,89.0,4.0
Norrbackagatan 23,2.0,"Vasastan - Röda Bergen/Torsplan,",4113.0,7000000.0,2020-03-06,69307.0,4.0,101.0,4.0
Kammakargatan 21,2.0,"Vasastan - Norrmalm,",1797.0,2750000.0,2020-03-06,105769.0,10.0,26.0,1.0
Sven Rinmans gata 5,1.0,"Kungsholmen,",1869.0,4400000.0,2020-03-06,93617.0,14.0,47.0,2.0
Bergsundsgatan 14,1.0,"Hornstull,",2737.0,3320000.0,2020-03-06,89730.0,16.0,37.0,2.0
Ernst Ahlgrens Väg 4,1.0,"Kungsholmen - Fredhäll,",2193.0,3400000.0,2020-03-06,87179.0,14.0,39.0,2.0
Krukmakargatan 48A,4.0,"Södermalm,",3360.0,5750000.0,2020-03-06,92742.0,10.0,62.0,2.0
Karlavägen 57,4.0,"Östermalm,",810.0,4000000.0,2020-03-06,125000.0,13.0,32.0,1.0
Badstrandsvägen 26,2.0,"Kungsholmen - Stora Essingen,",2674.0,4275000.0,2020-03-06,76339.0,23.0,56.0,2.0
Sankt Eriksgatan 57A,1.0,"Kungsholmen,",1626.0,4000000.0,2020-03-06,114286.0,16.0,35.0,2.0
Gumshornsgatan 9,45.0,"Östermalm,",3181.0,8050000.0,2020-03-06,118382.0,16.0,68.0,3.0
Skeppargatan 94,2.0,"Östermalm / Nedre Gärdet,",1491.0,4200000.0,2020-03-05,97674.0,11.0,43.0,2.0
Jungfrugatan 64,5.0,"Östermalm / Nedre Gärdet,",1128.0,5250000.0,2020-03-05,105000.0,14.0,50.0,2.0
Ljusterögatan 3,2.0,"Sofia,",2794.0,4125000.0,2020-03-05,89674.0,18.0,46.0,2.0
Assessorsgatan 18B,4.0,"Katarina,",3320.0,8550000.0,2020-03-05,96067.0,24.0,89.0,3.0
Folkskolegatan 4,1.0,"Södermalm,",2040.0,3220000.0,2020-03-05,78537.0,17.0,41.0,1.0
Birkagatan 26,2.0,"Vasastan,",2753.0,6650000.0,2020-03-05,105556.0,17.0,63.0,2.0
Atlasgatan 9,2.0,"Vasastan - Atlas,",2809.0,7130000.0,2020-03-05,106418.0,19.0,67.0,3.0
Lustgårdsgatan 20,10.0,"Kungsholmen/Lindhagen,",2062.0,4400000.0,2020-03-05,95652.0,10.0,46.0,2.0
Smedsbacksgatan 10,3.0,"Gärdet,",2993.0,4925000.0,2020-03-05,92925.0,13.0,53.0,2.0
Gästrikegatan 8,4.0,"Vasastan,",4966.0,10500000.0,2020-03-05,123529.0,17.0,85.0,3.0
Rörstrandsgatan 25,4.0,"Vasastan/Birkastan,",1674.0,4630000.0,2020-03-05,102889.0,16.0,45.0,2.0
Jaktgatan 31,3.0,"Norra Djurgårdsstaden,",5215.0,9250000.0,2020-03-05,91584.0,9.0,101.0,4.0
Norra Stationsgatan 53,5.0,"Vasastan,",1795.0,2910000.0,2020-03-05,103929.0,22.0,28.0,1.0
Vitalisvägen 4,1.0,"Kungsholmen - Fredhäll,",2337.0,3500000.0,2020-03-05,81395.0,10.0,43.0,2.0
Jaktvarvsplan 3,1.0,"Kungsholmen,",2145.0,3830000.0,2020-03-05,103514.0,13.0,37.0,2.0
Tyskbagargatan 5,2.0,"Östermalm,",2763.0,7525000.0,2020-03-05,117578.0,17.0,64.0,2.0
Götgatan 90A,1.0,"Södermalm,",1173.0,3600000.0,2020-03-05,85714.0,13.0,42.0,1.0
